gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2070,3520,2055,2911,37.0,3811,1800,1867,2105,1864,1425,2065,1676,1673,2345,2527,927,78.95,2839.65,1
2142,3520,2055,1301,2.0,3811,2011,1867,2105,1864,1425,1240,1676,1632,2345,1685,927,90.0,190.05,1
2070,3520,2157,2911,31.0,401,401,1438,1200,1441,1880,1240,1676,1632,997,2527,891,64.622374368519,1520.1,0
2070,3520,2157,2911,18.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,69.8,1221.65,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,69.2,69.2,1
2142,3520,2055,2911,71.0,3811,1800,1438,1200,1864,1425,1240,1629,1632,997,1685,1432,83.2,6126.1,0
2070,692,2157,2911,22.0,3811,2011,907,907,907,907,907,907,907,870,2527,962,64.622374368519,417,0
2142,3520,2055,2911,29.0,401,401,1438,2105,1864,1880,2065,1629,1673,2345,1685,962,64.622374368519,1009.25,0
2070,3520,2157,2911,4.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,64.622374368519,96.05,1
2142,3520,2055,2911,10.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,2345,2527,927,54.95,568.85,0
2142,3520,2157,2911,35.0,3811,1800,907,907,907,907,907,907,907,2345,2527,1432,25.6,901.25,0
2070,692,2157,2911,47.0,3811,1800,1867,2105,1441,1425,2065,1676,1673,2345,2527,891,85.2,3969.35,1
2070,3520,2157,2911,24.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,2345,1685,927,56.35,1381.2,0
2070,3520,2157,1301,61.0,3811,1800,907,907,907,907,907,907,907,997,2527,927,25.0,1498.35,0
2070,3520,2157,2911,47.0,3811,2011,1438,2105,1864,1425,1240,1629,1632,997,1685,962,74.45,3510.3,0
2142,692,2157,2911,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,1685,1432,44.0,44,0
2070,692,2055,2911,72.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,2527,891,114.85,8317.95,0
2142,3520,2055,1301,72.0,3811,1800,1867,1200,1864,1425,2065,1629,1632,870,2527,891,106.1,7848.5,0
2142,3520,2157,2911,44.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,20.4,905.55,0
2142,3520,2055,2911,44.0,3811,2011,1438,1200,1441,1880,1240,1676,1673,870,2527,891,59.85,2603.95,0
2070,3520,2055,1301,58.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,2527,927,105.2,6225.4,0
2142,3520,2157,1301,12.0,3811,2011,907,907,907,907,907,907,907,2345,1685,927,21.05,235.8,0
2070,3520,2157,2911,2.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,64.622374368519,33.6,0
2070,3520,2055,1301,38.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.45,781.25,0
2142,3520,2157,2911,1.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,927,49.8,49.8,0
2142,3520,2055,1301,59.0,401,401,1438,1200,1864,1425,2065,1676,1673,870,1685,962,34.8,1980.3,0
2070,3520,2157,2911,9.0,3811,2011,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,79.55,723.4,1
2142,3520,2157,2911,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,891,45.1,45.1,1
2070,3520,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,1685,962,95.65,95.65,1
2142,3520,2157,2911,3.0,3811,2011,1438,2105,1864,1880,1240,1676,1632,2345,1685,962,60.65,196.9,0
2070,3520,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,25.1,25.1,1
2070,3520,2157,1301,13.0,3811,2011,1438,2105,1864,1425,1240,1676,1673,2345,1685,962,53.45,718.1,0
2070,3520,2157,2911,40.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.65,830.25,0
2070,3520,2157,2911,30.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.4,578.5,0
2142,692,2157,2911,4.0,3811,2011,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,94.75,422.4,0
2142,3520,2055,1301,8.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,19.7,130.25,0
2142,3520,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,962,74.25,74.25,1
2070,3520,2055,1301,13.0,3811,2011,1438,2105,1864,1880,2065,1676,1632,2345,1685,1432,64.622374368519,734.35,1
2070,3520,2157,2911,13.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.3,275.4,0
2070,3520,2055,1301,38.0,3811,2011,907,907,907,907,907,907,907,997,2527,962,19.95,756.4,0
2070,692,2055,2911,23.0,3811,2011,1867,1200,1864,1880,2065,1629,1632,2345,2527,1432,95.1,2326.05,0
2070,692,2055,1301,22.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,1685,891,85.35,1961.6,0
2142,3520,2055,1301,22.0,3811,1800,1867,2105,1864,1425,2065,1629,1673,2345,2527,1432,88.75,1885.15,0
2142,3520,2055,1301,5.0,3811,2011,907,907,907,907,907,907,907,870,1685,1432,20.55,99.45,0
2070,3520,2055,2911,71.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,997,2527,891,93.7,6585.35,1
2070,3520,2055,1301,70.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.8,1378.75,0
2070,692,2055,2911,68.0,3811,2011,1438,2105,1441,1425,1240,1676,1673,870,2527,891,60.65,3975.9,0
2142,3520,2055,2911,52.0,3811,1800,1867,1200,1864,1425,1240,1676,1673,997,2527,927,91.6,4627.8,0
2070,3520,2055,2911,65.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,2527,891,107.65,7082.85,0
2070,692,2157,2911,40.0,401,401,1438,1200,1441,1880,2065,1629,1632,2345,2527,1432,55.8,2109.35,1
2070,3520,2157,2911,33.0,3811,1800,1867,2105,1441,1880,2065,1629,1632,2345,2527,1432,100.0,3320.6,0
2070,3520,2055,1301,72.0,401,401,1438,2105,1441,1425,1240,1629,1632,997,2527,1432,64.622374368519,4264,0
2142,3520,2055,1301,57.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,74.3,4018.35,0
2070,3520,2157,2911,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1632,2345,2527,1432,55.45,55.45,0
2142,692,2055,2911,61.0,3811,1800,907,907,907,907,907,907,907,997,1685,891,25.0,1501.75,0
2142,692,2055,2911,71.0,401,401,1438,1200,1441,1425,1240,1676,1673,997,1685,927,46.35,3353.4,0
2142,3520,2055,2911,61.0,3811,1800,1867,1200,1441,1880,2065,1629,1632,2345,2527,1432,106.2,6375.2,0
2070,3520,2055,2911,72.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,1685,927,112.1,7965.95,0
2142,3520,2055,2911,20.0,3811,2011,1438,1200,1864,1880,1240,1676,1632,870,2527,962,64.15,1274.45,0
2142,3520,2055,2911,21.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,2345,2527,1432,111.2,2317.1,1
2142,3520,2055,2911,67.0,3811,1800,1867,2105,1441,1425,2065,1676,1632,997,2527,1432,93.15,6368.2,0
2070,3520,2055,1301,72.0,3811,1800,1867,1200,1441,1880,2065,1629,1673,997,2527,1432,95.1,6843.15,0
2070,3520,2055,1301,8.0,3811,2011,1438,2105,1441,1880,1240,1676,1673,2345,1685,891,56.3,401.5,0
2070,3520,2157,2911,1.0,3811,2011,1867,1200,1441,1880,1240,1676,1673,2345,2527,962,83.4,83.4,0
2142,3520,2055,1301,70.0,401,401,1438,2105,1441,1425,1240,1629,1632,870,1685,1432,60.35,4138.7,0
2142,3520,2157,2911,11.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,20.45,237.3,0
2142,3520,2055,2911,3.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,20.55,51.15,1
2070,3520,2157,2911,65.0,3811,1800,1867,1200,1441,1880,1240,1676,1673,870,2527,1432,89.85,5844.65,0
2142,3520,2055,1301,61.0,3811,2011,1867,2105,1441,1425,1240,1629,1632,870,1685,927,103.9,6449.15,0
2142,692,2055,2911,44.0,3811,1800,1867,2105,1441,1880,2065,1676,1632,870,1685,962,88.4,3912.9,1
2142,3520,2157,2911,12.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,2527,1432,84.45,1059.55,1
2070,3520,2157,2911,3.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,96.6,291.9,1
2142,3520,2157,1301,8.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,962,25.5,215.2,1
2070,3520,2055,1301,34.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,64.622374368519,894.3,0
2070,3520,2055,1301,56.0,3811,1800,1438,1200,1864,1880,2065,1629,1673,870,1685,891,65.2,3512.15,0
2070,692,2157,2911,56.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,1685,1432,104.75,5841.35,0
2142,3520,2055,1301,72.0,3811,1800,907,907,907,907,907,907,907,997,2527,927,25.1,1790.8,0
2142,3520,2157,2911,18.0,3811,1800,1867,2105,1864,1425,2065,1676,1632,2345,2527,927,90.7,1597.25,1
2142,3520,2157,2911,54.0,3811,1800,1867,1200,1441,1880,1240,1629,1632,997,2527,927,64.622374368519,5760.65,0
2070,3520,2157,2911,8.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,20.0,141.6,0
2070,3520,2157,1301,17.0,3811,2011,1438,2105,1864,1880,2065,1629,1632,2345,2527,962,64.622374368519,1093.1,1
2142,3520,2055,1301,16.0,3811,1800,1867,2105,1864,1425,2065,1629,1673,2345,2527,891,90.8,1442.2,0
2070,3520,2157,2911,41.0,3811,2011,1867,2105,1441,1880,1240,1629,1632,997,2527,891,64.622374368519,3959.15,0
2142,3520,2157,2911,22.0,3811,2011,907,907,907,907,907,907,907,870,1685,927,20.3,467.15,0
2070,3520,2157,2911,12.0,3811,2011,1867,2105,1864,1425,1240,1676,1632,2345,2527,1432,89.4,1095.65,1
2070,3520,2055,2911,65.0,3811,2011,1438,1200,1864,1425,1240,1676,1673,997,1685,927,58.9,3857.1,0
2142,3520,2055,2911,6.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,75.5,438,1
2142,3520,2055,1301,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,891,19.95,19.95,1
2142,692,2055,1301,8.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,2527,927,80.45,583.45,1
2070,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.2,20.2,1
2142,3520,2157,2911,45.0,3811,1800,1867,1200,1864,1425,1240,1629,1632,2345,2527,927,108.45,4964.7,0
2142,692,2055,2911,10.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,86.65,856.65,1
2070,3520,2055,2911,72.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,26.45,1914.5,0
2142,3520,2157,2911,1.0,3811,1800,1438,2105,1864,1880,2065,1676,1673,2345,1685,962,50.75,50.75,0
2070,3520,2055,2911,66.0,3811,1800,1867,2105,1441,1425,1240,1676,1673,870,2527,891,90.55,6130.95,0
2070,3520,2055,1301,27.0,3811,2011,1438,1200,1441,1425,1240,1676,1673,870,1685,962,64.622374368519,1874.45,0
2142,3520,2157,1301,1.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,99.75,99.75,1
2070,3520,2055,2911,64.0,3811,1800,1438,1200,1864,1425,1240,1629,1632,997,2527,927,85.0,5484.4,0
2070,692,2157,2911,1.0,3811,2011,1438,1200,1864,1425,2065,1676,1673,2345,2527,1432,55.8,55.8,1
2070,3520,2055,1301,72.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.7,1379.8,0
2142,692,2157,2911,49.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,96.2,4718.25,1
2142,3520,2157,2911,4.0,3811,2011,1438,2105,1864,1425,1240,1629,1632,2345,2527,1432,74.4,299.7,1
2070,3520,2157,2911,35.0,401,401,1438,2105,1864,1425,1240,1676,1673,2345,2527,962,33.45,1175.85,0
2142,3520,2157,2911,26.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,83.95,2254.2,1
2142,3520,2157,2911,8.0,3811,1800,1867,2105,1441,1425,2065,1629,1673,2345,2527,1432,94.0,773.65,1
2070,3520,2157,2911,30.0,401,401,1438,2105,1864,1880,1240,1676,1632,870,2527,927,40.35,1187.05,0
2142,692,2157,2911,1.0,3811,1800,1867,2105,1864,1425,2065,1629,1673,2345,2527,1432,88.8,88.8,1
2070,692,2055,1301,14.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,95.8,1346.3,0
2070,3520,2055,1301,5.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,962,25.05,125.5,0
2070,3520,2055,1301,65.0,3811,1800,907,907,907,907,907,907,907,997,2527,891,25.3,1748.55,0
2142,3520,2157,2911,63.0,3811,1800,907,907,907,907,907,907,907,997,1685,962,25.25,1559.3,0
2070,692,2157,2911,8.0,3811,1800,1867,2105,1864,1880,1240,1629,1632,2345,2527,927,100.15,908.55,0
2070,3520,2055,2911,63.0,3811,1800,1438,1200,1441,1880,2065,1629,1632,870,2527,927,79.7,4786.15,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,1685,1432,90.6,90.6,1
2070,3520,2055,1301,12.0,3811,2011,907,907,907,907,907,907,907,2345,1685,891,19.4,198.1,0
2142,3520,2157,2911,8.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,86.55,649.65,1
2070,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.35,20.35,0
2070,3520,2055,1301,28.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,19.9,543,0
2142,3520,2157,2911,2.0,401,401,1438,2105,1441,1425,1240,1676,1673,2345,2527,927,40.4,77.15,1
2070,3520,2055,1301,13.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,18.8,251.25,0
2142,3520,2157,2911,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,44.3,44.3,0
2142,3520,2157,2911,12.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,1685,1432,94.55,1173.55,0
2142,3520,2157,2911,68.0,3811,1800,1438,1200,1441,1425,2065,1676,1632,870,1685,927,76.75,5233.25,0
2142,692,2157,2911,43.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,2527,962,89.55,3856.75,1
2070,3520,2055,1301,56.0,3811,1800,1867,2105,1441,1425,1240,1676,1632,870,2527,927,64.622374368519,5608.4,0
2070,3520,2055,2911,49.0,3811,2011,907,907,907,907,907,907,907,870,1685,927,20.7,1032.05,0
2142,3520,2157,1301,28.0,3811,2011,1867,1200,1864,1880,2065,1676,1673,2345,2527,891,74.9,2068.55,1
2070,3520,2055,2911,48.0,3811,2011,1867,2105,1864,1425,1240,1629,1632,2345,2527,927,100.05,4834,0
2142,3520,2157,2911,57.0,3811,2011,1438,1200,1864,1425,2065,1629,1632,997,2527,891,74.35,4317.35,0
2070,3520,2055,1301,18.0,3811,2011,1438,2105,1864,1425,1240,1676,1673,870,2527,927,64.622374368519,957.1,0
2142,3520,2157,2911,19.0,3811,2011,907,907,907,907,907,907,907,870,2527,927,19.7,386.5,0
2142,3520,2055,1301,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,1432,19.75,19.75,0
2070,692,2157,2911,20.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,927,85.8,1727.5,1
2142,692,2055,2911,27.0,401,401,1438,2105,1864,1880,2065,1676,1632,2345,1685,891,36.5,1032,1
2070,3520,2157,2911,4.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,20.15,68.45,0
2070,3520,2055,1301,23.0,3811,1800,1867,1200,1864,1880,2065,1676,1673,870,1685,927,81.85,1810.85,0
2142,3520,2157,2911,10.0,3811,2011,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,94.9,1048.85,1
2070,3520,2157,2911,32.0,3811,1800,1438,2105,1441,1880,2065,1676,1673,2345,2527,1432,54.2,1739.6,0
2142,3520,2055,1301,35.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,64.622374368519,686.95,0
2142,3520,2157,2911,3.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,92.0,266.8,0
2070,3520,2157,2911,4.0,3811,2011,1438,2105,1864,1880,2065,1629,1673,2345,1685,927,55.5,227.35,0
2142,3520,2055,2911,68.0,3811,1800,1867,1200,1441,1880,1240,1629,1632,2345,2527,1432,107.7,7320.9,0
2070,3520,2055,2911,16.0,3811,1800,1867,1200,1441,1425,2065,1676,1673,2345,1685,1432,90.7,1374.9,0
2142,3520,2157,2911,27.0,3811,2011,1438,1200,1441,1880,2065,1676,1673,870,1685,891,55.45,1477.65,0
2070,3520,2157,2911,29.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,20.35,617.35,0
2142,3520,2157,2911,14.0,3811,1800,1438,2105,1441,1880,2065,1676,1673,2345,2527,927,55.5,767.55,0
2142,692,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,74.4,74.4,1
2070,3520,2055,2911,37.0,3811,1800,1867,1200,1864,1425,1240,1676,1632,870,2527,1432,99.2,3754.6,1
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,1685,962,71.1,71.1,1
2142,3520,2055,1301,68.0,3811,2011,1867,1200,1441,1425,2065,1629,1632,997,2527,927,103.25,7074.4,0
2142,3520,2055,1301,7.0,401,401,1438,1200,1441,1425,2065,1629,1632,2345,1685,962,58.85,465.7,0
2070,692,2055,2911,67.0,3811,1800,1867,1200,1864,1425,2065,1629,1632,870,2527,927,107.05,7142.5,0
2070,3520,2055,1301,25.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,20.05,520.1,0
2142,3520,2055,1301,61.0,3811,1800,1438,2105,1864,1425,1240,1629,1632,997,2527,891,81.0,4976.15,0
2070,3520,2055,2911,15.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,1685,1432,88.15,1390.6,1
2070,3520,2157,2911,66.0,3811,1800,1867,2105,1441,1880,2065,1629,1673,870,2527,891,88.9,6000.1,0
2070,3520,2157,2911,1.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,1685,891,49.55,49.55,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.1,70.1,1
2070,3520,2157,2911,30.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,1685,1432,100.45,3096.9,0
2070,3520,2157,2911,4.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,2527,962,80.3,324.2,0
2070,692,2157,2911,45.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,2527,891,102.15,4735.35,0
2070,692,2055,1301,12.0,401,401,1438,2105,1864,1880,1240,1676,1673,2345,2527,962,29.3,355.9,0
2142,3520,2055,1301,42.0,3811,2011,1438,1200,1441,1880,2065,1676,1673,2345,1685,962,54.5,2301.15,0
2142,3520,2157,1301,49.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,1685,927,75.2,3678.3,1
2070,3520,2157,2911,20.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,927,24.9,505.95,0
2070,3520,2157,2911,3.0,3811,2011,907,907,907,907,907,907,907,2345,1685,1432,19.75,58.85,1
2142,3520,2157,2911,45.0,3811,1800,1867,2105,1864,1425,1240,1629,1632,2345,2527,891,103.65,4747.85,0
2142,3520,2055,1301,67.0,3811,2011,1438,1200,1864,1425,1240,1676,1632,997,1685,962,67.85,4627.65,0
2142,3520,2055,2911,45.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,1685,891,64.622374368519,3775.85,0
2070,692,2055,2911,32.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,93.2,2931,1
2070,3520,2157,2911,65.0,3811,1800,1867,2105,1441,1880,1240,1629,1632,870,2527,891,64.622374368519,6744.25,0
2142,692,2157,2911,9.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,100.5,918.6,1
2070,3520,2055,1301,72.0,3811,1800,1438,1200,1441,1425,1240,1676,1673,997,2527,891,70.45,5165.7,0
2070,3520,2157,2911,21.0,3811,2011,1867,2105,1441,1425,1240,1629,1632,870,2527,962,104.55,2239.4,0
2070,3520,2157,2911,5.0,3811,1800,907,907,907,907,907,907,907,2345,1685,962,25.45,134.75,0
2070,3520,2055,2911,69.0,3811,1800,1867,2105,1441,1425,2065,1676,1673,2345,2527,891,85.4,5869.4,0
2070,3520,2157,2911,53.0,3811,2011,1867,1200,1441,1425,1240,1676,1632,997,1685,962,99.5,5424.25,0
2142,3520,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1676,1632,2345,2527,1432,35.55,35.55,1
2070,3520,2055,2911,49.0,3811,1800,1867,1200,1441,1425,1240,1676,1632,997,1685,927,106.65,5174.35,0
2070,692,2157,2911,7.0,3811,2011,1867,1200,1864,1880,2065,1676,1673,2345,1685,891,64.622374368519,503.6,1
2070,3520,2157,2911,2.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,1432,45.4,80.95,0
2142,3520,2055,1301,12.0,401,401,1438,2105,1441,1880,1240,1676,1673,2345,1685,962,35.5,432.25,0
2070,3520,2055,2911,59.0,3811,1800,1438,2105,1441,1880,1240,1629,1632,870,2527,1432,80.1,4693.2,0
2070,3520,2157,2911,6.0,401,401,1438,1200,1441,1880,1240,1676,1632,2345,1685,927,50.95,307.6,0
2142,3520,2055,2911,4.0,3811,2011,1867,2105,1864,1425,1240,1676,1673,2345,2527,962,80.6,319.15,1
2070,3520,2157,2911,40.0,3811,1800,1867,2105,1864,1425,1240,1629,1632,870,2527,927,105.95,4335.2,0
2142,3520,2157,2911,25.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.15,536.35,0
2070,3520,2157,2911,40.0,401,401,1438,1200,1864,1880,1240,1629,1632,870,2527,891,64.622374368519,2236.2,0
2142,3520,2055,1301,52.0,3811,1800,907,907,907,907,907,907,907,997,1685,962,25.75,1345.85,0
2070,3520,2055,2911,15.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,1685,891,75.35,1114.55,0
2142,3520,2157,2911,3.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,19.1,53.05,0
2070,692,2157,2911,11.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,891,95.15,997.65,1
2142,692,2157,2911,35.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,99.05,3395.8,1
2070,3520,2157,2911,35.0,3811,2011,1438,2105,1864,1425,2065,1676,1632,2345,2527,1432,62.1,2096.1,0
2070,3520,2055,1301,51.0,3811,2011,1867,1200,1441,1880,2065,1676,1673,2345,2527,891,79.15,4018.55,0
2142,3520,2157,2911,7.0,401,401,1438,2105,1864,1880,2065,1676,1673,870,2527,927,24.35,150.85,0
2142,3520,2157,2911,72.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.3,1414.8,0
2070,692,2157,2911,22.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,891,74.4,1692.6,1
2070,3520,2055,2911,26.0,3811,2011,1438,2105,1441,1880,1240,1629,1632,2345,2527,1432,73.05,1959.5,0
2070,3520,2055,1301,24.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,2345,1685,1432,55.15,1319.85,0
2070,3520,2055,1301,51.0,3811,2011,1438,1200,1441,1425,1240,1629,1632,997,1685,927,85.5,4421.95,0
2070,3520,2157,2911,3.0,3811,2011,1438,2105,1441,1880,1240,1629,1632,2345,2527,1432,64.622374368519,244.1,0
2142,3520,2157,1301,71.0,3811,1800,1867,1200,1441,1880,2065,1676,1673,870,2527,927,85.45,6028.95,0
2070,3520,2055,1301,4.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.35,76.35,1
2142,3520,2157,1301,19.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,927,25.35,566.1,0
2070,3520,2157,2911,2.0,401,401,1438,2105,1864,1880,1240,1676,1673,2345,2527,1432,30.9,59.05,1
2070,692,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1629,1673,2345,2527,1432,36.45,36.45,1
2070,3520,2055,1301,14.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,18.8,255.55,0
2070,3520,2157,2911,7.0,3811,2011,1867,2105,1864,1425,2065,1676,1673,2345,2527,1432,75.15,525,0
2070,3520,2157,1301,12.0,3811,1800,1867,1200,1864,1880,2065,1676,1673,2345,2527,1432,78.3,909.25,1
2070,3520,2157,2911,69.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,24.6,1678.05,0
2070,3520,2157,2911,23.0,3811,1800,1438,2105,1864,1880,1240,1629,1632,870,2527,962,73.75,1756.6,0
2142,3520,2157,2911,18.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,80.65,1451.9,1
2070,3520,2055,1301,2.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,1685,1432,64.622374368519,147.15,1
2142,692,2055,2911,7.0,3811,1800,1867,1200,1441,1880,2065,1676,1632,2345,2527,927,94.7,673.1,1
2142,3520,2055,2911,61.0,3811,1800,1438,2105,1441,1425,2065,1629,1632,997,1685,891,80.9,4932.5,0
2142,3520,2157,2911,35.0,3811,2011,1867,1200,1864,1880,1240,1676,1632,870,2527,1432,89.2,3251.3,0
2142,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,19.3,19.3,1
2142,692,2055,2911,70.0,3811,1800,1438,1200,1441,1425,1240,1629,1632,997,1685,927,90.05,6333.4,0
2070,3520,2055,2911,72.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,2527,891,110.45,7982.5,0
2142,3520,2055,1301,23.0,401,401,1438,2105,1864,1880,1240,1676,1673,2345,2527,891,30.35,678.75,0
2070,3520,2157,2911,2.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,1432,24.5,46.4,0
2070,3520,2157,1301,24.0,3811,2011,907,907,907,907,907,907,907,870,1685,891,21.05,531.55,0
2142,3520,2055,1301,44.0,401,401,1438,2105,1864,1425,1240,1629,1632,870,2527,1432,54.3,2317.1,0
2142,3520,2157,2911,72.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.85,1434.1,0
2070,3520,2157,2911,34.0,3811,2011,1867,2105,1441,1425,1240,1629,1632,2345,2527,1432,105.1,3634.8,0
2142,3520,2055,1301,31.0,401,401,1438,1200,1864,1880,1240,1676,1673,2345,1685,891,35.4,1077.5,1
2070,3520,2055,2911,71.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,1685,1432,109.25,7707.7,0
2142,3520,2055,1301,8.0,3811,2011,1438,2105,1864,1880,2065,1629,1673,2345,2527,1432,54.4,475.1,0
2070,3520,2157,2911,56.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,2527,1432,106.8,5914.4,0
2070,692,2157,2911,67.0,3811,2011,1867,1200,1441,1880,1240,1629,1673,997,2527,891,92.45,6140.85,0
2070,3520,2157,2911,52.0,401,401,1438,1200,1441,1880,1240,1676,1673,997,1685,962,39.1,1982.1,0
